0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
0.000	-0.1
0.000	0.0
0.000	0.0
0.000	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	-0.1
2.217E-4	0.0
2.217E-4	0.0
4.433E-4	0.0
4.433E-4	-0.1
4.433E-4	0.0
4.433E-4	-0.1
4.433E-4	0.0
4.433E-4	-0.1
4.433E-4	0.0
4.433E-4	-0.1
4.433E-4	0.0
4.433E-4	0.0
4.433E-4	0.0
4.433E-4	0.0
4.433E-4	0.0
4.433E-4	-0.1
4.433E-4	0.0
4.433E-4	-0.1
4.433E-4	0.0
4.433E-4	-0.1
4.433E-4	0.0
4.433E-4	-0.1
4.433E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	-0.1
6.650E-4	0.0
6.650E-4	-0.1
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
6.650E-4	0.0
8.867E-4	0.0
8.867E-4	0.0
8.867E-4	-0.1
8.867E-4	0.0
8.867E-4	-0.1
8.867E-4	0.0
8.867E-4	0.0
8.867E-4	0.0
8.867E-4	-0.1
8.867E-4	0.0
8.867E-4	-0.1
8.867E-4	0.0
8.867E-4	0.0
0.001	0.0
0.001	-0.1
0.001	0.0
0.001	-0.1
0.001	0.0
0.001	0.0
0.001	0.0
0.001	-0.1
0.001	0.0
0.001	-0.1
0.001	0.0
0.001	0.0
0.001	0.0
0.001	0.0
0.001	0.0
0.001	0.0
0.001	0.0
0.001	0.0
0.001	0.0
0.001	0.0
0.001	0.0
0.002	0.0
0.002	-0.1
0.002	-0.1
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	0.0
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	0.0
0.002	0.0
0.002	-0.1
0.002	0.0
0.002	-0.1
0.003	0.0
0.003	0.0
0.003	0.0
0.003	-0.1
0.003	0.0
0.003	-0.1
0.003	0.0
0.003	-0.1
0.003	0.0
0.003	0.0
0.003	0.0
0.003	-0.1
0.003	-0.1
0.003	0.0
0.003	0.0
0.003	-0.1
0.003	0.0
0.003	0.0
0.003	0.0
0.003	-0.1
0.003	0.0
0.003	-0.1
0.003	0.0
0.003	-0.1
0.003	0.0
0.003	0.0
0.003	0.0
0.003	0.0
0.003	0.0
0.003	0.0
0.003	0.0
0.003	0.0
0.003	0.0
0.003	-0.1
0.003	0.0
0.003	-0.1
0.004	0.0
0.004	0.0
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	0.0
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	0.0
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	0.0
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	0.0
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	-0.1
0.004	0.0
0.004	0.0
0.004	0.0
0.004	-0.1
0.005	0.0
0.005	-0.1
0.005	0.0
0.005	-0.1
0.005	0.0
0.005	-0.1
0.005	0.0
0.005	-0.1
0.005	0.0
0.005	0.0
0.005	0.0
0.005	0.0
0.005	0.0
0.005	-0.1
0.005	0.0
0.005	-0.1
0.005	0.0
0.005	0.0
0.005	0.0
0.005	-0.1
0.005	0.0
0.005	0.0
0.005	0.0
0.005	-0.1
0.005	0.0
0.005	0.0
0.005	0.0
0.005	-0.1
0.005	0.0
0.005	0.0
0.005	0.0
0.005	0.0
0.005	0.0
0.005	-0.1
0.006	0.0
0.006	-0.1
0.006	0.0
0.006	0.0
0.006	0.0
0.006	-0.2
0.006	0.0
0.006	0.0
0.006	0.0
0.006	-0.1
0.006	0.0
0.006	0.0
0.006	0.0
0.006	0.0
0.006	0.0
0.006	0.0
0.006	0.0
0.006	-0.1
0.006	0.0
0.006	0.0
0.006	0.0
0.006	0.0
0.006	0.0
0.006	-0.1
0.006	0.0
0.006	0.0
0.006	0.0
0.006	-0.1
0.006	0.0
0.006	0.0
0.006	0.0
0.006	0.0
0.007	0.0
0.007	-0.1
0.007	0.0
0.007	-0.1
0.007	0.0
0.007	-0.1
0.007	0.0
0.007	-0.1
0.007	0.0
0.007	0.0
0.007	0.0
0.007	-0.1
0.007	0.0
0.007	-0.1
0.007	0.0
0.007	-0.1
0.007	0.0
0.007	-0.1
0.007	0.0
0.007	-0.1
0.007	0.0
0.007	-0.1
0.008	0.0
0.008	-0.1
0.008	0.0
0.008	-0.1
0.008	0.0
0.008	0.0
0.008	0.0
0.008	-0.1
0.008	0.0
0.008	0.0
0.008	0.0
0.008	-0.1
0.008	0.0
0.008	-0.1
0.008	0.0
0.008	0.0
0.008	0.0
0.008	-0.1
0.008	0.0
0.008	-0.1
0.008	0.0
0.008	-0.1
0.008	0.0
0.008	-0.1
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	-0.1
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	0.0
0.009	-0.1
0.009	0.0
0.010	-0.1
0.010	0.0
0.010	0.0
0.010	0.0
0.010	0.0
0.010	0.0
0.010	-0.1
0.010	0.0
0.010	0.0
0.010	0.0
0.010	-0.1
0.010	0.0
0.010	-0.1
0.010	0.0
0.010	0.0
0.010	0.0
0.010	0.0
0.010	0.0
0.010	-0.1
0.010	0.0
0.010	-0.1
0.010	0.0
0.010	0.0
0.011	0.0
0.011	0.0
0.011	0.0
0.011	-0.1
0.011	0.0
0.011	-0.1
0.011	0.0
0.011	-0.1
0.011	0.0
0.011	0.0
0.011	0.0
0.011	0.0
0.011	0.0
0.011	0.0
0.011	0.0
0.011	0.0
0.011	0.0
0.011	-0.1
0.011	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	-0.1
0.012	0.0
0.012	-0.1
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	0.0
0.012	-0.1
0.012	0.0
0.012	-0.1
0.012	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	-0.1
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	0.0
0.013	-0.1
0.013	0.0
0.013	0.0
0.014	0.0
0.014	-0.1
0.014	0.0
0.014	0.0
0.014	0.0
0.014	0.0
0.014	0.0
0.014	0.0
0.014	0.0
0.014	0.0
0.014	0.0
0.014	-0.1
0.014	0.0
0.014	0.0
0.014	0.0
0.014	0.0
0.014	0.0
0.014	-0.1
0.014	0.0
0.014	0.0
0.014	0.0
0.014	-0.1
0.015	0.0
0.015	-0.1
0.015	0.0
0.015	0.0
0.015	0.0
0.015	0.0
0.015	0.0
0.015	0.0
0.015	0.0
0.015	-0.1
0.015	0.0
0.015	0.0
0.015	0.0
0.015	0.0
0.015	0.0
0.015	-0.1
0.015	0.0
0.015	0.0
0.015	0.0
0.016	0.0
0.016	0.0
0.016	-0.1
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	-0.1
0.016	0.0
0.016	-0.1
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	-0.1
0.016	0.0
0.016	0.0
0.016	0.0
0.016	-0.1
0.017	0.0
0.017	-0.1
0.017	0.0
0.017	0.0
0.017	0.0
0.017	0.0
0.017	0.0
0.017	0.0
0.017	0.0
0.017	0.0
0.017	0.0
0.017	0.0
0.017	0.0
0.017	-0.1
0.017	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.018	0.0
0.019	0.0
0.019	0.0
0.019	-0.1
0.019	0.0
0.019	0.0
0.019	0.0
0.019	0.0
0.019	0.0
0.019	0.0
0.019	0.0
0.019	0.0
0.019	0.0
0.019	-0.1
0.019	0.0
0.019	-0.1
0.019	0.0
0.019	0.0
0.020	0.0
0.020	-0.1
0.020	0.0
0.020	0.0
0.020	0.0
0.020	-0.1
0.020	0.0
0.020	0.0
0.020	0.0
0.020	0.0
0.020	0.0
0.020	-0.1
0.020	0.0
0.020	0.0
0.020	0.0
0.020	0.0
0.020	0.0
0.021	0.0
0.021	0.0
0.021	0.0
0.021	0.0
0.021	0.0
0.021	0.0
0.021	0.0
0.021	0.0
0.021	-0.1
0.021	0.0
0.021	0.0
0.021	0.0
0.021	0.0
0.021	0.0
0.021	-0.1
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	-0.1
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	0.0
0.022	-0.1
0.022	0.0
0.022	0.0
0.022	0.0
0.023	-0.1
0.023	0.0
0.023	0.0
0.023	0.0
0.023	0.0
0.023	0.0
0.023	-0.1
0.023	0.0
0.023	0.0
0.023	0.0
0.023	0.0
0.023	0.0
0.023	0.0
0.023	0.0
0.023	0.0
0.023	0.0
0.024	0.0
0.024	0.0
0.024	0.0
0.024	0.0
0.024	-0.1
0.024	0.0
0.024	-0.1
0.024	0.0
0.024	0.0
0.024	0.0
0.024	0.0
0.024	0.0
0.024	-0.1
0.024	0.0
0.025	0.0
0.025	0.0
0.025	0.0
0.025	0.0
0.025	0.0
0.025	0.0
0.025	0.0
0.025	0.0
0.025	0.0
0.025	0.0
0.025	-0.1
0.025	0.0
0.025	-0.1
0.025	0.0
0.025	-0.1
0.025	0.0
0.025	0.0
0.025	0.0
0.026	-0.1
0.026	0.0
0.026	0.0
0.026	0.0
0.026	0.0
0.026	0.0
0.026	0.0
0.026	0.0
0.026	-0.1
0.026	0.0
0.026	0.0
0.026	0.0
0.026	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.027	0.0
0.028	-0.1
0.028	0.0
0.028	0.0
0.028	0.0
0.028	0.0
0.028	0.0
0.028	-0.1
0.028	0.0
0.028	-0.1
0.028	0.0
0.029	-0.1
0.029	0.0
0.029	-0.1
0.029	0.0
0.029	0.0
0.029	0.0
0.029	0.0
0.029	0.0
0.029	0.0
0.029	0.0
0.029	0.0
0.029	0.0
0.029	0.0
0.029	0.0
0.030	0.0
0.030	0.0
0.030	0.0
0.030	0.0
0.030	0.0
0.030	0.0
0.030	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.031	0.0
0.032	0.0
0.032	0.0
0.032	0.0
0.032	0.0
0.032	0.0
0.032	-0.1
0.032	0.0
0.032	-0.1
0.032	0.0
0.033	-0.1
0.033	0.0
0.033	0.0
0.033	0.0
0.033	-0.1
0.033	0.0
0.033	0.0
0.033	0.0
0.033	0.0
0.033	0.0
0.033	0.0
0.033	0.0
0.033	0.0
0.034	0.0
0.034	0.0
0.034	0.0
0.034	0.0
0.034	0.0
0.034	-0.1
0.034	0.0
0.035	0.0
0.035	0.0
0.035	-0.1
0.035	0.0
0.035	0.0
0.035	0.0
0.035	0.0
0.035	0.0
0.035	0.0
0.035	0.0
0.035	0.0
0.035	0.0
0.036	0.0
0.036	0.0
0.036	0.0
0.036	0.0
0.036	0.0
0.036	0.0
0.036	0.0
0.036	0.0
0.036	0.0
